Marca,Modelo,Valor,Ano,Combustivel,Automatico,Vendas
Jeep,Cherokee Limited 3.7 4x4 V6 12V Aut.,60158.0,2011,Gasolina,True,766
Jeep,Cherokee Limited 3.7 4x4 V6 12V Aut.,52220.0,2010,Gasolina,True,1944
Jeep,Cherokee Limited 3.7 4x4 V6 12V Aut.,47252.0,2009,Gasolina,True,1597
Jeep,Cherokee Longitude 3.2 4x4 V6 Aut.,100145.0,2015,Gasolina,True,1465
Jeep,Cherokee Rubicon 4.0 V6 4x4,27999.0,1998,Gasolina,False,1459
Jeep,Cherokee Sport 4.0 Mec./Aut.,29846.0,2001,Gasolina,True,1599
Jeep,Cherokee Sport 4.0 Mec./Aut.,28920.0,2000,Gasolina,True,833
Jeep,Cherokee Sport 4.0 Mec./Aut.,27947.0,1999,Gasolina,True,1234
Jeep,Cherokee Sport 4.0 Mec./Aut.,27074.0,1998,Gasolina,True,2275
Jeep,Cherokee Sport 4.0 Mec./Aut.,22500.0,1997,Gasolina,True,534
Jeep,Cherokee Sport 4.0 Mec./Aut.,14133.0,1996,Gasolina,True,1512
Jeep,Cherokee Sport 4.0 Mec./Aut.,12384.0,1995,Gasolina,True,1510
Jeep,Cherokee Sport 2.5 4x4 Diesel,41926.0,2001,Diesel,False,2018
Jeep,Cherokee Sport 2.5 4x4 Diesel,30519.0,2000,Diesel,False,1814
Jeep,Cherokee Sport 2.5 4x4 Diesel,29116.0,1999,Diesel,False,719
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,57702.0,2012,Gasolina,True,1892
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,49645.0,2010,Gasolina,True,1887
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,47435.0,2009,Gasolina,True,1269
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,45952.0,2008,Gasolina,True,2099
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,39373.0,2007,Gasolina,True,1860
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,38135.0,2006,Gasolina,True,1214
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,36943.0,2005,Gasolina,True,2341
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,35826.0,2004,Gasolina,True,787
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,29844.0,2003,Gasolina,True,1337
Jeep,Cherokee Sport 3.7 4x4 V6 12V Aut.,28838.0,2002,Gasolina,True,1694
Jeep,Cherokee Trailhawk 3.2 4x4 V6 Aut.,119870.0,2015,Gasolina,True,1229
Jeep,Cherokee Trailhawk 3.2 4x4 V6 Aut.,112786.0,2014,Gasolina,True,1051
Jeep,Commander Limited 5.7 326cv 5p,71906.0,2006,Gasolina,False,2086
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,175996.0,2019,Gasolina,True,1041
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,158247.0,2021,Gasolina,True,1054
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,146204.0,2020,Gasolina,True,2559
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,134543.0,2019,Gasolina,True,1985
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,118683.0,2018,Gasolina,True,1508
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,107272.0,2017,Gasolina,True,1135
Jeep,COMPASS LIMITED 2.0 4x2 Flex 16V Aut.,91029.0,2016,Gasolina,True,1916
Jeep,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,212194.0,2019,Diesel,True,1223
Jeep,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,194397.0,2021,Diesel,True,1200
Jeep,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,177581.0,2020,Diesel,True,1547
Jeep,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,166331.0,2019,Diesel,True,855
Jeep,COMPASS LIMITED 2.0 4x4 Diesel 16V Aut.,150990.0,2018,Diesel,True,1610
Jeep,COMPASS LIMITED T270 1.3 TB 4x2 Flex Aut,183662.0,2019,Gasolina,True,1661
Jeep,COMPASS LIMITED T270 1.3 TB 4x2 Flex Aut,171152.0,2022,Gasolina,True,2028
Jeep,COMPASS LIMITED TD 350 2.0 4x4 Die. Aut.,222789.0,2019,Diesel,True,1394
Jeep,COMPASS LIMITED TD 350 2.0 4x4 Die. Aut.,201596.0,2022,Diesel,True,259
Jeep,COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,160182.0,2019,Gasolina,True,1186
Jeep,COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,149130.0,2022,Gasolina,True,1230
Jeep,COMPASS LONG. TD 350 2.0 4x4 Diesel Aut.,202439.0,2019,Diesel,True,1486
Jeep,COMPASS LONG. TD 350 2.0 4x4 Diesel Aut.,182649.0,2022,Diesel,True,1148
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,154814.0,2019,Gasolina,True,904
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,143641.0,2021,Gasolina,True,1558
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,125976.0,2020,Gasolina,True,506
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,117457.0,2019,Gasolina,True,1534
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,108077.0,2018,Gasolina,True,1584
Jeep,COMPASS LONGITUDE 2.0 4x2 Flex 16V Aut.,100456.0,2017,Gasolina,True,1478
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,196205.0,2019,Diesel,True,934
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,182612.0,2021,Diesel,True,1173
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,164863.0,2020,Diesel,True,1955
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,150031.0,2019,Diesel,True,910
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,136862.0,2018,Diesel,True,1386
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,128918.0,2017,Diesel,True,906
Jeep,COMPASS LONGITUDE 2.0 4x4 Dies. 16V Aut.,124000.0,2016,Diesel,True,2081
Jeep,COMPASS Night Eagle 2.0 4x2 Flex 16V Aut,112902.0,2018,Gasolina,True,1761
Jeep,COMPASS Night Eagle 2.0 4x4 TB Dies. Aut,139899.0,2018,Diesel,True,1690
Jeep,COMPASS S 2.0 4x4 TB 16V Diesel Aut.,232715.0,2019,Diesel,True,1375
Jeep,COMPASS S 2.0 4x4 TB 16V Diesel Aut.,209155.0,2021,Diesel,True,1696
Jeep,COMPASS S 2.0 4x4 TB 16V Diesel Aut.,184603.0,2020,Diesel,True,647
Jeep,COMPASS S 2.0 4x4 TB 16V Diesel Aut.,170091.0,2019,Diesel,True,1758
Jeep,COMPASS S T270 1.3 TB 4x2 Flex Aut.,194325.0,2019,Gasolina,True,1560
Jeep,COMPASS S T270 1.3 TB 4x2 Flex Aut.,177015.0,2022,Gasolina,True,537
Jeep,COMPASS SPORT 2.0 16V 156cv 5p,60254.0,2015,Gasolina,False,1728
Jeep,COMPASS SPORT 2.0 16V 156cv 5p,58371.0,2014,Gasolina,False,1774
Jeep,COMPASS SPORT 2.0 16V 156cv 5p,50223.0,2013,Gasolina,False,1320
Jeep,COMPASS SPORT 2.0 16V 156cv 5p,48654.0,2012,Gasolina,False,716
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,136941.0,2019,Gasolina,True,1569
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,127981.0,2021,Gasolina,True,1001
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,117874.0,2020,Gasolina,True,1688
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,111110.0,2019,Gasolina,True,2032
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,100153.0,2018,Gasolina,True,1398
Jeep,COMPASS SPORT 2.0 4x2 Flex 16V Aut.,94300.0,2017,Gasolina,True,1403
Jeep,COMPASS SPORT 2.0 4x4 flex 16V Aut.,107734.0,2018,Gasolina,True,1846
Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,145235.0,2019,Gasolina,True,1395
Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,131681.0,2022,Gasolina,True,1828
Jeep,COMPASS T270 80 Anos 1.3 TB 4x2 Flex Aut,169569.0,2019,Gasolina,True,1764
Jeep,COMPASS T270 80 Anos 1.3 TB 4x2 Flex Aut,155956.0,2022,Gasolina,True,1321
Jeep,COMPASS TD 350 80 Anos 2.0 4x4 Die. Aut.,208878.0,2019,Diesel,True,1484
Jeep,COMPASS TD 350 80 Anos 2.0 4x4 Die. Aut.,190883.0,2022,Diesel,True,1384
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,213230.0,2019,Diesel,True,1552
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,195235.0,2021,Diesel,True,691
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,178385.0,2020,Diesel,True,776
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,166732.0,2019,Diesel,True,1527
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,151120.0,2018,Diesel,True,2272
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,135070.0,2017,Diesel,True,1317
Jeep,COMPASS TRAILHAWK 2.0 4x4 Dies. 16V Aut.,124050.0,2016,Diesel,True,1470
Jeep,COMPASS TRAILHAWK TD350 2.0 4x4 Die. Aut,223050.0,2019,Diesel,True,1332
Jeep,COMPASS TRAILHAWK TD350 2.0 4x4 Die. Aut,201596.0,2022,Diesel,True,1292
Jeep,Grand Cherokee Laredo 2.7 I-5 TB Dies.,36857.0,2004,Diesel,False,1590
Jeep,Grand Cherokee Laredo 2.7 I-5 TB Dies.,35047.0,2003,Diesel,False,1816
Jeep,Grand Cherokee Laredo 2.7 I-5 TB Dies.,32959.0,2002,Diesel,False,1627
Jeep,Grand Cherokee Laredo 3.1 TB Diesel Aut,43888.0,2001,Diesel,True,1187
Jeep,Grand Cherokee Laredo 3.1 TB Diesel Aut,42516.0,2000,Diesel,True,1002
Jeep,Grand Cherokee Laredo 3.6 4x4 V6 Aut.,118068.0,2015,Gasolina,True,932
Jeep,Grand Cherokee Laredo 3.6 4x4 V6 Aut.,102044.0,2014,Gasolina,True,1740
Jeep,Grand Cherokee Laredo 3.6 4x4 V6 Aut.,68176.0,2012,Gasolina,True,1732
Jeep,Grand Cherokee Laredo 3.6 4x4 V6 Aut.,61557.0,2011,Gasolina,True,1395
Jeep,Grand Cherokee Laredo 4.0 Aut.,30509.0,2001,Gasolina,True,936
Jeep,Grand Cherokee Laredo 4.0 Aut.,29556.0,2000,Gasolina,True,2186
Jeep,Grand Cherokee Laredo 4.0 Aut.,21956.0,1999,Gasolina,True,1558
Jeep,Grand Cherokee Laredo 4.0 Aut.,21270.0,1998,Gasolina,True,1040
Jeep,Grand Cherokee Laredo 4.0 Aut.,17715.0,1997,Gasolina,True,1471
Jeep,Grand Cherokee Laredo 4.0 Aut.,17043.0,1996,Gasolina,True,909
Jeep,Grand Cherokee Laredo 4.0 Aut.,16431.0,1995,Gasolina,True,1154
Jeep,Grand Cherokee Laredo 4.0 Aut.,14117.0,1994,Gasolina,True,1854
Jeep,Grand Cherokee Laredo 4.0 Aut.,12770.0,1993,Gasolina,True,1716
Jeep,Grand Cherokee Laredo 4.0 Aut.,9719.0,1992,Gasolina,True,1426
Jeep,Grand Cherokee Lim. 75 anos 3.6 4x4 Aut.,185000.0,2016,Gasolina,True,2501
Jeep,Grand Cherokee Limit.4.7 Quad.Drive Aut.,30734.0,2001,Gasolina,True,1756
Jeep,Grand Cherokee Limit.4.7 Quad.Drive Aut.,29774.0,2000,Gasolina,True,1150
Jeep,Grand Cherokee Limit.4.7 Quad.Drive Aut.,24864.0,1999,Gasolina,True,1741
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,393192.0,2019,Diesel,True,1968
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,369900.0,2020,Diesel,True,821
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,279566.0,2018,Diesel,True,1890
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,160092.0,2015,Diesel,True,1536
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,154270.0,2014,Diesel,True,996
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,110195.0,2013,Diesel,True,1303
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,84698.0,2010,Diesel,True,957
Jeep,Grand Cherokee Limited 3.0 TB Dies. Aut,74056.0,2009,Diesel,True,1032
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,241697.0,2018,Gasolina,True,1880
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,208724.0,2017,Gasolina,True,1546
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,189297.0,2016,Gasolina,True,1754
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,127206.0,2015,Gasolina,True,1924
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,113476.0,2014,Gasolina,True,808
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,74880.0,2012,Gasolina,True,887
Jeep,Grand Cherokee Limited 3.6 4x4 V6 Aut.,67091.0,2011,Gasolina,True,2336
Jeep,Grand Cherokee Limited 4.7 Aut.,50937.0,2009,Gasolina,True,2304
Jeep,Grand Cherokee Limited 4.7 Aut.,49063.0,2008,Gasolina,True,760
Jeep,Grand Cherokee Limited 4.7 Aut.,45578.0,2007,Gasolina,True,1596
Jeep,Grand Cherokee Limited 4.7 Aut.,44154.0,2006,Gasolina,True,990
Jeep,Grand Cherokee Limited 4.7 Aut.,39600.0,2005,Gasolina,True,2130
Jeep,Grand Cherokee Limited 4.7 Aut.,38356.0,2004,Gasolina,True,1024
Jeep,Grand Cherokee Limited 4.7 Aut.,32604.0,2003,Gasolina,True,990
Jeep,Grand Cherokee Limited 4.7 Aut.,31593.0,2002,Gasolina,True,912
Jeep,Grand Cherokee Limited 4.7 Aut.,30089.0,2000,Gasolina,True,1279
Jeep,Grand Cherokee Limited 4.7 Aut.,24357.0,1999,Gasolina,True,1105
Jeep,Grand Cherokee Limited 5.2 Aut.,31690.0,2000,Gasolina,True,1036
Jeep,Grand Cherokee Limited 5.2 Aut.,27427.0,1999,Gasolina,True,863
Jeep,Grand Cherokee Limited 5.2 Aut.,26570.0,1998,Gasolina,True,1580
Jeep,Grand Cherokee Limited 5.2 Aut.,23178.0,1997,Gasolina,True,1790
Jeep,Grand Cherokee Limited 5.2 Aut.,21861.0,1996,Gasolina,True,1015
Jeep,Grand Cherokee Limited 5.2 Aut.,19752.0,1995,Gasolina,True,742
Jeep,Grand Cherokee Limited 5.2 Aut.,16076.0,1994,Gasolina,True,1542
Jeep,Grand Cherokee Limited 5.2 Aut.,13775.0,1993,Gasolina,True,1249
Jeep,Grand Cherokee Limited 5.7 326cv,44521.0,2006,Gasolina,False,1466
Jeep,Grand Cherokee Limited 5.7 326cv,42272.0,2005,Gasolina,False,1443
Jeep,Grand Cherokee Limited LX 5.9,26513.0,1999,Gasolina,False,1554
Jeep,Grand Cherokee Limited LX 5.9,25685.0,1998,Gasolina,False,2252
Jeep,Grand Cherokee Limited LX 5.9,24659.0,1997,Gasolina,False,1844
Jeep,Grand Cherokee Nova Limited 4.7,28300.0,2000,Gasolina,False,1414
Jeep,Grand Cherokee Nova Limited 4.7,24401.0,1999,Gasolina,False,1249
Jeep,Grand Cherokee Overland 5.7 326cv,61504.0,2009,Gasolina,False,1921
Jeep,Grand Cherokee Overland 5.7 326cv,56119.0,2008,Gasolina,False,1741
Jeep,Grand Cherokee Overland 5.7 326cv,54365.0,2007,Gasolina,False,1215
Jeep,Grand Cherokee Overland 5.7 326cv,40366.0,2006,Gasolina,False,993
Jeep,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,131242.0,2010,Gasolina,True,1349
Jeep,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,127247.0,2009,Gasolina,True,1989
Jeep,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,123271.0,2008,Gasolina,True,1006
Jeep,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,101593.0,2007,Gasolina,True,1182
Jeep,Grand Cherokee SRT8 6.1 V8 16V 432cv Aut,98499.0,2006,Gasolina,True,1110
Jeep,Renegade 1.8 4x2 Flex 16V Mec.,70782.0,2018,Gasolina,False,837
Jeep,Renegade 1.8 4x2 Flex 16V Mec.,68570.0,2017,Gasolina,False,1459
Jeep,Renegade 1.8 4x2 Flex 16V Mec.,64183.0,2016,Gasolina,False,1538
Jeep,Renegade 75 Anos 1.8 4X2 Flex 16V Aut.,73900.0,2017,Gasolina,True,1363
Jeep,Renegade 75 Anos 1.8 4X2 Flex 16V Aut.,69684.0,2016,Gasolina,True,774
Jeep,Renegade 75 Anos 2.0 4X4 TB Diesel Aut.,97579.0,2017,Diesel,True,972
Jeep,Renegade 75 Anos 2.0 4X4 TB Diesel Aut.,94530.0,2016,Diesel,True,1409
Jeep,Renegade Custom 1.8 4x2 Flex 16V Mec.,69436.0,2018,Gasolina,False,651
Jeep,Renegade Custom 2.0 4x4 TB Diesel Aut.,105483.0,2018,Diesel,True,1379
Jeep,Renegade Lim. Edit. 1.8 4x2 Flex 16V Aut,78762.0,2017,Gasolina,True,655
Jeep,Renegade Lim. Edit. 1.8 4x2 Flex 16V Aut,73563.0,2016,Gasolina,True,2042
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,130082.0,2019,Gasolina,True,1106
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,117355.0,2021,Gasolina,True,1918
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,107204.0,2020,Gasolina,True,1668
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,98340.0,2019,Gasolina,True,1634
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,86213.0,2018,Gasolina,True,1090
Jeep,Renegade Limited 1.8 4x2 Flex 16V Aut.,80226.0,2017,Gasolina,True,1161
Jeep,Renegade Limited 2.0 4x4 TB Diesel Aut.,117320.0,2018,Diesel,True,1557
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,121351.0,2019,Gasolina,True,1622
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,112226.0,2021,Gasolina,True,659
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,92765.0,2020,Gasolina,True,1357
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,88074.0,2019,Gasolina,True,2080
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,82116.0,2018,Gasolina,True,1527
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,77114.0,2017,Gasolina,True,1619
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,73164.0,2016,Gasolina,True,1496
Jeep,Renegade Longitude 1.8 4x2 Flex 16V Aut.,70878.0,2015,Gasolina,True,2047
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,162683.0,2019,Diesel,True,1313
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,146169.0,2021,Diesel,True,1232
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,135189.0,2020,Diesel,True,1042
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,126046.0,2019,Diesel,True,938
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,109880.0,2018,Diesel,True,1713
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,98883.0,2017,Diesel,True,1363
Jeep,Renegade Longitude 2.0 4x4 TB Diesel Aut,92931.0,2016,Diesel,True,663
Jeep,Renegade Moab 2.0 4x4 TB Diesel Aut.,154975.0,2019,Diesel,True,853
Jeep,Renegade Moab 2.0 4x4 TB Diesel Aut.,138815.0,2021,Diesel,True,1459
Jeep,Renegade Night Eagle 1.8 4x2 Flex Aut.,83548.0,2018,Gasolina,True,637
Jeep,Renegade Night Eagle 2.0 4x4 TB Die. Aut,110120.0,2018,Diesel,True,1568
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,102402.0,2019,Gasolina,True,955
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,95473.0,2021,Gasolina,True,2213
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,86385.0,2020,Gasolina,True,816
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,81190.0,2019,Gasolina,True,1261
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,75873.0,2018,Gasolina,True,811
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,72063.0,2017,Gasolina,True,2180
Jeep,Renegade Sport 1.8 4x2 Flex 16V Aut.,67265.0,2016,Gasolina,True,1221
Jeep,Renegade Sport 1.8 4x2 Flex 16V Mec.,76444.0,2019,Gasolina,False,1609
Jeep,Renegade Sport 1.8 4x2 Flex 16V Mec.,71768.0,2018,Gasolina,False,1263
Jeep,Renegade Sport 1.8 4x2 Flex 16V Mec.,69214.0,2017,Gasolina,False,1514
Jeep,Renegade Sport 1.8 4x2 Flex 16V Mec.,66046.0,2016,Gasolina,False,1420
Jeep,Renegade Sport 1.8 4x2 Flex 16V Mec.,63982.0,2015,Gasolina,False,1953
Jeep,Renegade Sport 2.0 4x4 TB Diesel Aut.,90978.0,2017,Diesel,True,920
Jeep,Renegade Sport 2.0 4x4 TB Diesel Aut.,88247.0,2016,Diesel,True,987
Jeep,Renegade STD 1.8 4x2 Flex 16v Aut.,94537.0,2019,Gasolina,True,2561
Jeep,Renegade STD 1.8 4x2 Flex 16v Aut.,88925.0,2021,Gasolina,True,1915
Jeep,Renegade STD 1.8 4x2 Flex 16v Aut.,82631.0,2020,Gasolina,True,1601
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,174805.0,2019,Diesel,True,1302
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,163210.0,2021,Diesel,True,871
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,149027.0,2020,Diesel,True,1785
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,134768.0,2019,Diesel,True,1157
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,115593.0,2018,Diesel,True,1422
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,104950.0,2017,Diesel,True,1219
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,97302.0,2016,Diesel,True,1164
Jeep,Renegade Trailhawk 2.0 4x4 TB Diesel Aut,87885.0,2015,Diesel,True,859
Jeep,Renegade Willys 2.0 4x4 TB Diesel Aut.,137500.0,2019,Diesel,True,841
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),69990.0,2019,Gasolina,True,1442
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),83341.0,2021,Gasolina,True,1711
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),79709.0,2020,Gasolina,True,1101
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),76237.0,2019,Gasolina,True,2141
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),72584.0,2018,Gasolina,True,2178
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),70230.0,2017,Gasolina,True,1159
Jeep,Renegade1.8 4x2 Flex 16V Aut.(PCD),65480.0,2016,Gasolina,True,2020
Jeep,Wrangler 4.0/Sport 4.0,62482.0,2001,Gasolina,False,1524
Jeep,Wrangler 4.0/Sport 4.0,60544.0,2000,Gasolina,False,1575
Jeep,Wrangler 4.0/Sport 4.0,49384.0,1999,Gasolina,False,2186
Jeep,Wrangler 4.0/Sport 4.0,47807.0,1998,Gasolina,False,1129
Jeep,Wrangler 4.0/Sport 4.0,44352.0,1997,Gasolina,False,435
Jeep,Wrangler 4.0/Sport 4.0,22414.0,1993,Gasolina,False,1098
Jeep,Wrangler 4.0/Sport 4.0,19584.0,1992,Gasolina,False,1323
Jeep,Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.,445824.0,2019,Gasolina,True,2053
Jeep,Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.,402327.0,2021,Gasolina,True,987
Jeep,Wrangler RUBICON 2.0 Turbo 4x4 4p Aut.,382500.0,2020,Gasolina,True,971
Jeep,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,357451.0,2019,Gasolina,True,1483
Jeep,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,331521.0,2021,Gasolina,True,1886
Jeep,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,321021.0,2020,Gasolina,True,1144
Jeep,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,308955.0,2019,Gasolina,True,1109
Jeep,Wrangler SAHARA 2.0 4x4 271cv 2p Aut.,238460.0,2018,Gasolina,True,1330
Jeep,Wrangler SAHARA 3.8 V6 199cv 2p,113559.0,2011,Gasolina,False,781
Jeep,Wrangler SAHARA Overland 2.0 4x4 4p Aut.,397155.0,2019,Gasolina,True,532
Jeep,Wrangler SAHARA Overland 2.0 4x4 4p Aut.,366965.0,2021,Gasolina,True,2478
Jeep,Wrangler SAHARA Overland 2.0 4x4 4p Aut.,355151.0,2020,Gasolina,True,1729
Jeep,Wrangler SAHARA Overland 2.0 4x4 4p Aut.,326009.0,2019,Gasolina,True,1260
Jeep,Wrangler Sport 3.6 V6 284cv 2p,248000.0,2018,Gasolina,False,842
Jeep,Wrangler Sport 3.6 V6 284cv 2p,195245.0,2017,Gasolina,False,1557
Jeep,Wrangler Sport 3.6 V6 284cv 2p,177491.0,2016,Gasolina,False,1350
Jeep,Wrangler Sport 3.6 V6 284cv 2p,171945.0,2015,Gasolina,False,1757
Jeep,Wrangler Sport 3.6 V6 284cv 2p,153734.0,2014,Gasolina,False,1571
Jeep,Wrangler Sport 3.6 V6 284cv 2p,143349.0,2013,Gasolina,False,828
Jeep,Wrangler Sport 3.6 V6 284cv 2p,132660.0,2012,Gasolina,False,758
Jeep,Wrangler Sport 3.8 V6 199cv,139467.0,2011,Gasolina,False,1126
Jeep,Wrangler Sport 3.8 V6 199cv,122852.0,2010,Gasolina,False,2310
Jeep,Wrangler Sport 3.8 V6 199cv,98661.0,2009,Gasolina,False,1652
Jeep,Wrangler Sport 3.8 V6 199cv,86000.0,2008,Gasolina,False,1218
Jeep,Wrangler Sport 3.8 V6 199cv,82269.0,2007,Gasolina,False,1953
Jeep,Wrangler Unlimited 75 Anos 3.6 V6 284cv,185492.0,2016,Gasolina,False,1277
Jeep,Wrangler Unlimited 80 Anos 2.0 TB 4p,398075.0,2019,Gasolina,False,1364
Jeep,Wrangler Unlimited 80 Anos 2.0 TB 4p,360190.0,2021,Gasolina,False,2029
Jeep,Wrangler Unlimited SAHARA 3.6 V6 4p,262907.0,2018,Gasolina,False,1771
Jeep,Wrangler Unlimited SAHARA 3.8 V6 4p,129512.0,2011,Gasolina,False,1392
Jeep,Wrangler Unlimited Sport 3.6 V6 284cv 4p,199041.0,2017,Gasolina,False,1649
Jeep,Wrangler Unlimited Sport 3.6 V6 284cv 4p,187895.0,2016,Gasolina,False,2119
Jeep,Wrangler Unlimited Sport 3.6 V6 284cv 4p,182024.0,2015,Gasolina,False,1011
Jeep,Wrangler Unlimited Sport 3.6 V6 284cv 4p,175762.0,2014,Gasolina,False,1643
